1	75773108	75781014	1	testis_129_rep2-piC_6
1	193772151	193781027	1	testis_129_rep2-piC_19
2	95289006	95297901	1	testis_129_rep2-piC_28
2	95477052	95486997	1	testis_129_rep2-piC_29
4	39320025	39339018	1	testis_129_rep2-piC_58
4	137719132	137749975	1	testis_129_rep2-piC_74
5	31499250	31503996	1	testis_129_rep2-piC_78
5	33197017	33219004	1	testis_129_rep2-piC_80
5	115962352	116015374	1	testis_129_rep2-piC_83
5	134254481	134261114	1	testis_129_rep2-piC_88
6	84345679	84351339	1	testis_129_rep2-piC_101
6	131308106	131399017	1	testis_129_rep2-piC_112
7	71271528	71360739	1	testis_129_rep2-piC_125
7	74630018	74704940	1	testis_129_rep2-piC_126
7	75347389	75437011	1	testis_129_rep2-piC_129
7	129547275	129576005	1	testis_129_rep2-piC_136
8	128603351	128613908	1	testis_129_rep2-piC_162
9	53240010	53310894	1	testis_129_rep2-piC_168
9	67597280	67683008	1	testis_129_rep2-piC_170
10	82099146	82111770	1	testis_129_rep2-piC_190
10	86670971	86684674	1	testis_129_rep2-piC_193
10	87532093	87598844	1	testis_129_rep2-piC_196
11	60693545	60710020	1	testis_129_rep2-piC_203
11	69818986	69826003	1	testis_129_rep2-piC_205
12	99744634	99842612	1	testis_129_rep2-piC_221
14	55915010	55919857	1	testis_129_rep2-piC_241
15	58453056	58529963	1	testis_129_rep2-piC_246
17	26373050	26422931	1	testis_129_rep2-piC_270
17	26542045	26656073	1	testis_129_rep2-piC_271
17	26857777	26897965	1	testis_129_rep2-piC_272
17	68367214	68446640	1	testis_129_rep2-piC_277
18	67273573	67349593	1	testis_129_rep2-piC_280
