Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	1	32908486	32947205	-1	pi-Fam168b__piC1	76286
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	1	31496404	31526459	-1	pi-Fam168b__piC1	76286
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	34750407	34782416	-1	pi-Fam168b__piC1	76286
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	34852307	34882103	-1	pi-Fam168b__piC1	76286
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	32831215	32863462	-1	pi-Fam168b__piC1	76286
Mus musculus	strain A/J	A_J_v1	chromosome	1	32409937	32441933	-1	pi-Fam168b__piC1	76286
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	32085078	32115068	-1	pi-Fam168b__piC1	76286
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	1	35695281	35724938	-1	pi-Fam168b__piC1	76286
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	1	33031641	33062494	-1	pi-Fam168b__piC1	76286
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	1	31765884	31796482	-1	pi-Fam168b__piC1	76286
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	32822550	32852353	-1	pi-Fam168b__piC1	76286
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	1	31296532	31326503	-1	pi-Fam168b__piC1	76286
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	1	37949787	37981546	-1	pi-Fam168b__piC1	76286
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	33247112	33276854	-1	pi-Fam168b__piC1	76286
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	33587893	33630690	-1	pi-Fam168b__piC1	76286
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	32812493	32842178	-1	pi-Fam168b__piC1	76286
Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	1	56192142	56225737	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	57158813	57187360	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	58057657	58086202	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	1	54582599	54611397	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	1	61237672	61266148	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	1	56933711	56962256	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	55206592	55235134	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain A/J	A_J_v1	chromosome	1	55171667	55200212	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	56652927	56681508	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	1	64283819	64313275	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	1	53909990	53938535	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	59531100	59559645	-1	1-qC1.3-637__piC2	63158
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	57388134	57416679	-1	1-qC1.3-637__piC2	63158
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	56645771	56674316	-1	1-qC1.3-637__piC2	63158
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	56307605	56337288	-1	1-qC1.3-637__piC2	63158
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	1	53931803	53960598	-1	1-qC1.3-637__piC2	63158
Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	1	88476312	88482528	-1	pi-Hjurp__piC3	241049
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	1	85023120	85056935	-1	pi-Hjurp__piC3	241049
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	88718239	88743383	-1	pi-Hjurp__piC3	241049
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	89677738	89697153	-1	pi-Hjurp__piC3	241049
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	90776704	90804795	-1	pi-Hjurp__piC3	241049
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	88969160	88997195	-1	pi-Hjurp__piC3	241049
Mus musculus	strain A/J	A_J_v1	chromosome	1	86410004	86431309	-1	pi-Hjurp__piC3	241049
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	86550602	86591189	-1	pi-Hjurp__piC3	241049
