Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	75043749	75051703	1	PTmerged12	10059
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	78721452	78730095	1	PTmerged12	10059
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	75185576	75193529	1	PTmerged12	10059
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	75231834	75239787	1	PTmerged12	10059
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	75160822	75168775	1	PTmerged12	10059
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	73192617	73200570	1	PTmerged12	10059
Mus musculus	strain A/J	A_J_v1	chromosome	1	73131652	73139605	1	PTmerged12	10059
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	1	75494035	75501988	1	PTmerged12	10059
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	1	81282530	81290483	1	PTmerged12	10059
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	1	72449865	72457818	1	PTmerged12	10059
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	1	84640592	84648542	1	PTmerged12	10059
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	1	71648807	71656760	1	PTmerged12	10059
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	76897335	76905288	1	PTmerged12	10059
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	75773062	75781015	1	PTmerged12	10059
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	1	71920138	71928109	1	PTmerged12	10059
Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	1	74831916	74839889	1	PTmerged12	10059
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	88719368	88727534	1	PTmerged15	68786
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	89678928	89685065	1	PTmerged15	68786
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	90777854	90786254	1	PTmerged15	68786
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	88970185	88976400	1	PTmerged15	68786
Mus musculus	strain A/J	A_J_v1	chromosome	1	86410876	86418288	1	PTmerged15	68786
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	86558660	86578112	1	PTmerged15	68786
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	1	85644864	85655451	1	PTmerged15	68786
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	1	89205889	89212335	1	PTmerged15	68786
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	1	96071764	96078437	1	PTmerged15	68786
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	1	84705312	84711243	1	PTmerged15	68786
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	1	99461661	99470381	1	PTmerged15	68786
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	88187722	88193647	1	PTmerged15	68786
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	93085101	93098308	1	PTmerged15	68786
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	89012605	89022080	1	PTmerged15	68786
Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	1	136359999	136367978	1	PTmerged33	9992
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	139712457	139720477	1	PTmerged33	9992
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	138455940	138464010	1	PTmerged33	9992
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	133553448	133561468	1	PTmerged33	9992
Mus musculus	strain A/J	A_J_v1	chromosome	1	133231129	133239203	1	PTmerged33	9992
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	1	148428013	148436087	1	PTmerged33	9992
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	1	137297499	137305573	1	PTmerged33	9992
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	1	132235435	132243512	1	PTmerged33	9992
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	137208490	137216566	1	PTmerged33	9992
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	1	130873757	130881811	1	PTmerged33	9992
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	1	154129582	154137656	1	PTmerged33	9992
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	136942599	136950673	1	PTmerged33	9992
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	134680188	134688208	1	PTmerged33	9992
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	143482726	143490746	1	PTmerged33	9992
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	136969592	136977668	1	PTmerged33	9992
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	1	131258664	131266744	1	PTmerged33	9992
Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	1	164124701	164133813	1	PTmerged41	19541
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	164323741	164333437	1	PTmerged41	19541
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	166214609	166223727	1	PTmerged41	19541
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	167306036	167315152	1	PTmerged41	19541
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	1	185512108	185521151	1	PTmerged41	19541
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	1	156837095	156846970	1	PTmerged41	19541
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	159993172	160002279	1	PTmerged41	19541
Mus musculus	strain A/J	A_J_v1	chromosome	1	159450093	159459207	1	PTmerged41	19541
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	1	158429538	158438618	1	PTmerged41	19541
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	1	164516419	164525530	1	PTmerged41	19541
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	1	177929741	177938698	1	PTmerged41	19541
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	164317689	164326797	1	PTmerged41	19541
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	164134937	164144048	1	PTmerged41	19541
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	160794571	160803682	1	PTmerged41	19541
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	171855389	171870569	1	PTmerged41	19541
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	1	157577619	157586803	1	PTmerged41	19541
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	169903412	169911147	1	PTmerged45	8792
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	173000222	173007955	1	PTmerged45	8792
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	171917127	171924860	1	PTmerged45	8792
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	166219676	166227409	1	PTmerged45	8792
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	177669228	177676961	1	PTmerged45	8792
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	169754676	169762409	1	PTmerged45	8792
