Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	160794573	160803362	1	spgonia_BL6_rep4-piC_17	14059
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	4	62136368	62160208	1	spgonia_BL6_rep4-piC_57	179643
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	4	132446538	132455242	1	spgonia_BL6_rep4-piC_65	31265
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	4	135030636	135037221	1	spgonia_BL6_rep4-piC_67	26316
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	4	136270375	136279874	1	spgonia_BL6_rep4-piC_70	11310
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	5	113464960	113510853	1	spgonia_BL6_rep4-piC_80	398515
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	6	72584987	72590811	1	spgonia_BL6_rep4-piC_94	20018
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	6	87763222	87765877	1	spgonia_BL6_rep4-piC_99	4999
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	6	87765878	87771777	1	spgonia_BL6_rep4-piC_99	8205
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	6	115778280	115799764	1	spgonia_BL6_rep4-piC_103	51830
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	6	120863724	120872645	1	spgonia_BL6_rep4-piC_104	10600
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	6	127755993	127818979	1	spgonia_BL6_rep4-piC_105	138405
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	7	69529839	69588150	1	spgonia_BL6_rep4-piC_116	125348
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	7	73425883	73488494	1	spgonia_BL6_rep4-piC_118	123795
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	7	108628437	108635088	1	spgonia_BL6_rep4-piC_124	7401
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	7	124946348	124953162	1	spgonia_BL6_rep4-piC_127	29405
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	8	25643087	25644634	1	spgonia_BL6_rep4-piC_129	1846
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	8	25644928	25649829	1	spgonia_BL6_rep4-piC_129	6045
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	8	111860161	111869512	1	spgonia_BL6_rep4-piC_139	35652
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	9	54113354	54171272	1	spgonia_BL6_rep4-piC_150	126620
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	9	67596285	67625035	1	spgonia_BL6_rep4-piC_152	75756
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	9	67625036	67667999	1	spgonia_BL6_rep4-piC_152	50399
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	9	67668000	67669297	1	spgonia_BL6_rep4-piC_152	1326
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	9	119260342	119276085	1	spgonia_BL6_rep4-piC_159	36761
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	10	66515946	66544548	1	spgonia_BL6_rep4-piC_162	212211
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	11	69279147	69291602	1	spgonia_BL6_rep4-piC_183	64997
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	11	85077274	85084357	1	spgonia_BL6_rep4-piC_187	16315
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	11	97283826	97292810	1	spgonia_BL6_rep4-piC_191	24628
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	12	98345364	98419229	1	spgonia_BL6_rep4-piC_205	183924
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	13	54806818	54814638	1	spgonia_BL6_rep4-piC_214	29609
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	15	59117954	59174826	1	spgonia_BL6_rep4-piC_224	198147
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	16	8472345	8486612	1	spgonia_BL6_rep4-piC_239	28372
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	17	27500976	27589896	1	spgonia_BL6_rep4-piC_250	381004
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	17	27767013	27775947	1	spgonia_BL6_rep4-piC_251	39942
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	17	66480126	66539362	1	spgonia_BL6_rep4-piC_254	330032
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	17	66539363	66539811	1	spgonia_BL6_rep4-piC_254	470
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	18	67161219	67219069	1	spgonia_BL6_rep4-piC_260	384437
