1	186697231	186703188	1	testis_BL6_rep2-piC_16
2	93785431	93796364	1	testis_BL6_rep2-piC_25
2	167313007	167328586	1	testis_BL6_rep2-piC_42
3	31750357	31758087	1	testis_BL6_rep2-piC_47
4	62134237	62162039	1	testis_BL6_rep2-piC_63
4	132449311	132455245	1	testis_BL6_rep2-piC_74
4	135022454	135048313	1	testis_BL6_rep2-piC_75
5	35093363	35122342	1	testis_BL6_rep2-piC_82
5	113460149	113527887	1	testis_BL6_rep2-piC_85
5	130166945	130174019	1	testis_BL6_rep2-piC_93
6	85917988	85926637	1	testis_BL6_rep2-piC_111
6	127749324	127828846	1	testis_BL6_rep2-piC_119
7	69522765	69608621	1	testis_BL6_rep2-piC_135
7	72744779	72812216	1	testis_BL6_rep2-piC_136
7	73416335	73500731	1	testis_BL6_rep2-piC_139
7	108628776	108635081	1	testis_BL6_rep2-piC_146
7	124944609	124968198	1	testis_BL6_rep2-piC_150
9	54106338	54176278	1	testis_BL6_rep2-piC_184
9	67591316	67677034	1	testis_BL6_rep2-piC_187
10	79883834	79892255	1	testis_BL6_rep2-piC_207
10	81207179	81232698	1	testis_BL6_rep2-piC_209
10	86392864	86478775	1	testis_BL6_rep2-piC_215
11	59674853	59683808	1	testis_BL6_rep2-piC_223
11	60665477	60681821	1	testis_BL6_rep2-piC_224
11	69280954	69287501	1	testis_BL6_rep2-piC_226
12	98343921	98423028	1	testis_BL6_rep2-piC_253
14	76808448	76820370	1	testis_BL6_rep2-piC_281
15	59114001	59183863	1	testis_BL6_rep2-piC_283
16	10990872	10997370	1	testis_BL6_rep2-piC_300
17	27342429	27366994	1	testis_BL6_rep2-piC_310
17	27483020	27592987	1	testis_BL6_rep2-piC_311
17	27761996	27786997	1	testis_BL6_rep2-piC_312
17	29113281	29120940	1	testis_BL6_rep2-piC_314
17	50544001	50557857	1	testis_BL6_rep2-piC_319
17	66469043	66543017	1	testis_BL6_rep2-piC_321
17	67017088	67024889	1	testis_BL6_rep2-piC_322
19	10544890	10556001	1	testis_BL6_rep2-piC_333
