1	34852403	34857198	-1	testis_BL6_rep2-piC_1
1	57388976	57399819	-1	testis_BL6_rep2-piC_2
1	91471878	91487667	1	testis_BL6_rep2-piC_3
1	92906925	92929736	-1	testis_BL6_rep2-piC_4
1	118604901	118612852	1	testis_BL6_rep2-piC_5
1	119472164	119477732	-1	testis_BL6_rep2-piC_6
1	127410266	127416510	1	testis_BL6_rep2-piC_7
1	131948921	131960312	1	testis_BL6_rep2-piC_8
1	133057453	133068754	1	testis_BL6_rep2-piC_9
1	156468753	156477084	1	testis_BL6_rep2-piC_10
1	160794351	160803366	1	testis_BL6_rep2-piC_11
1	160835626	160841454	-1	testis_BL6_rep2-piC_12
1	165693006	165703605	-1	testis_BL6_rep2-piC_13
1	170021091	170027553	-1	testis_BL6_rep2-piC_14
1	172203162	172211500	1	testis_BL6_rep2-piC_15
2	25873073	25879645	1	testis_BL6_rep2-piC_17
2	28712350	28719270	-1	testis_BL6_rep2-piC_18
2	29069454	29072458	1	testis_BL6_rep2-piC_19
2	37458629	37472903	-1	testis_BL6_rep2-piC_20
2	84419853	84430293	-1	testis_BL6_rep2-piC_21
2	91093643	91113357	1	testis_BL6_rep2-piC_22
2	92363355	92446901	1	testis_BL6_rep2-piC_23
2	92879356	92887302	1	testis_BL6_rep2-piC_24
2	93798359	93815888	1	testis_BL6_rep2-piC_26
2	102130503	102134825	-1	testis_BL6_rep2-piC_27
2	120564580	120569331	-1	testis_BL6_rep2-piC_28
2	127097526	127104827	1	testis_BL6_rep2-piC_29
2	127532167	127549292	1	testis_BL6_rep2-piC_30
2	129667965	129675611	1	testis_BL6_rep2-piC_31
2	132146819	132153930	1	testis_BL6_rep2-piC_32
2	150981016	151003948	1	testis_BL6_rep2-piC_33
2	151086139	151108694	-1	testis_BL6_rep2-piC_34
2	151155995	151182853	1	testis_BL6_rep2-piC_35
2	151240060	151262243	-1	testis_BL6_rep2-piC_36
2	153069989	153074982	-1	testis_BL6_rep2-piC_37
2	153106283	153115468	1	testis_BL6_rep2-piC_38
2	153608948	153615993	1	testis_BL6_rep2-piC_39
2	158480609	158488762	1	testis_BL6_rep2-piC_40
2	160606186	160612838	-1	testis_BL6_rep2-piC_41
2	167353154	167357905	1	testis_BL6_rep2-piC_43
2	181191102	181195506	1	testis_BL6_rep2-piC_44
3	20505164	20525933	-1	testis_BL6_rep2-piC_45
3	28908196	28926177	-1	testis_BL6_rep2-piC_46
3	32388992	32397762	-1	testis_BL6_rep2-piC_48
3	32553650	32564652	1	testis_BL6_rep2-piC_49
3	34498447	34511302	-1	testis_BL6_rep2-piC_50
3	34921622	34935623	1	testis_BL6_rep2-piC_51
3	88826132	88831219	-1	testis_BL6_rep2-piC_52
3	93230002	93243277	-1	testis_BL6_rep2-piC_53
3	95088893	95095939	-1	testis_BL6_rep2-piC_54
3	95564744	95573319	1	testis_BL6_rep2-piC_55
3	108265332	108270569	1	testis_BL6_rep2-piC_56
3	124191986	124216724	-1	testis_BL6_rep2-piC_57
3	137612761	137620762	1	testis_BL6_rep2-piC_58
4	45373034	45381716	1	testis_BL6_rep2-piC_59
4	56867093	56878010	-1	testis_BL6_rep2-piC_60
4	57356572	57369005	-1	testis_BL6_rep2-piC_61
4	59769763	59775539	-1	testis_BL6_rep2-piC_62
4	62360506	62373180	-1	testis_BL6_rep2-piC_64
4	94163264	94226930	-1	testis_BL6_rep2-piC_65
4	97510291	97518888	-1	testis_BL6_rep2-piC_66
4	108084220	108094613	-1	testis_BL6_rep2-piC_67
4	119076253	119084923	-1	testis_BL6_rep2-piC_68
4	120765234	120772870	-1	testis_BL6_rep2-piC_69
4	123724875	123747739	-1	testis_BL6_rep2-piC_70
4	123776460	123791813	-1	testis_BL6_rep2-piC_71
4	126227795	126233811	-1	testis_BL6_rep2-piC_72
4	128470960	128480477	-1	testis_BL6_rep2-piC_73
4	135349567	135361877	1	testis_BL6_rep2-piC_76
4	147303546	147312112	-1	testis_BL6_rep2-piC_77
4	155799943	155806278	1	testis_BL6_rep2-piC_78
5	29985863	29991850	1	testis_BL6_rep2-piC_79
5	31330356	31339340	-1	testis_BL6_rep2-piC_80
5	33394513	33403305	1	testis_BL6_rep2-piC_81
5	36735023	36738862	-1	testis_BL6_rep2-piC_83
5	101980827	101987535	-1	testis_BL6_rep2-piC_84
5	114203144	114208662	1	testis_BL6_rep2-piC_86
5	114965092	114996682	-1	testis_BL6_rep2-piC_87
5	115277064	115286063	-1	testis_BL6_rep2-piC_88
5	124504158	124514268	-1	testis_BL6_rep2-piC_89
5	124624411	124634034	1	testis_BL6_rep2-piC_90
5	125552942	125558996	1	testis_BL6_rep2-piC_91
5	130011068	130017917	1	testis_BL6_rep2-piC_92
5	135183181	135196858	1	testis_BL6_rep2-piC_94
5	136292866	136305639	-1	testis_BL6_rep2-piC_95
5	136961428	136968284	1	testis_BL6_rep2-piC_96
5	138135275	138143698	-1	testis_BL6_rep2-piC_97
5	142648800	142657659	1	testis_BL6_rep2-piC_98
5	142852760	142858687	-1	testis_BL6_rep2-piC_99
5	143298109	143310673	-1	testis_BL6_rep2-piC_100
5	143744083	143769557	1	testis_BL6_rep2-piC_101
5	149710075	149758061	-1	testis_BL6_rep2-piC_102
6	30449510	30456023	1	testis_BL6_rep2-piC_103
6	38479306	38488892	1	testis_BL6_rep2-piC_104
6	38665126	38675288	-1	testis_BL6_rep2-piC_105
6	54617792	54622706	1	testis_BL6_rep2-piC_106
6	81870835	81888546	-1	testis_BL6_rep2-piC_107
6	83312982	83324005	1	testis_BL6_rep2-piC_108
6	83558063	83569834	1	testis_BL6_rep2-piC_109
6	85082192	85096948	-1	testis_BL6_rep2-piC_110
6	85956014	85981504	-1	testis_BL6_rep2-piC_112
6	87007041	87021906	-1	testis_BL6_rep2-piC_113
6	87918301	87978818	-1	testis_BL6_rep2-piC_114
6	92141199	92151525	1	testis_BL6_rep2-piC_115
6	112592034	112597862	-1	testis_BL6_rep2-piC_116
6	120860964	120869715	1	testis_BL6_rep2-piC_117
6	124796066	124800956	1	testis_BL6_rep2-piC_118
6	128153966	128181137	-1	testis_BL6_rep2-piC_120
6	128415380	128430741	1	testis_BL6_rep2-piC_121
6	140537747	140542982	1	testis_BL6_rep2-piC_122
6	148549570	148561252	-1	testis_BL6_rep2-piC_123
7	25319441	25325652	1	testis_BL6_rep2-piC_124
7	27375052	27386868	1	testis_BL6_rep2-piC_125
7	27888502	27897439	1	testis_BL6_rep2-piC_126
7	40665435	40672426	-1	testis_BL6_rep2-piC_127
7	40676729	40699416	-1	testis_BL6_rep2-piC_128
7	40928425	40944403	-1	testis_BL6_rep2-piC_129
7	42843466	42849396	1	testis_BL6_rep2-piC_130
7	45428482	45433153	-1	testis_BL6_rep2-piC_131
7	45482768	45491244	1	testis_BL6_rep2-piC_132
7	52535051	52549747	1	testis_BL6_rep2-piC_133
7	52556411	52571223	1	testis_BL6_rep2-piC_134
7	73396543	73404174	-1	testis_BL6_rep2-piC_137
7	73408832	73414695	-1	testis_BL6_rep2-piC_138
7	75418095	75431573	-1	testis_BL6_rep2-piC_140
7	79007835	79015134	1	testis_BL6_rep2-piC_141
7	80857823	80864771	-1	testis_BL6_rep2-piC_142
7	81537467	81543621	-1	testis_BL6_rep2-piC_143
7	81819784	81824512	-1	testis_BL6_rep2-piC_144
7	99568334	99576825	-1	testis_BL6_rep2-piC_145
7	121156264	121163513	-1	testis_BL6_rep2-piC_147
7	121677811	121683560	1	testis_BL6_rep2-piC_148
7	124920506	124938088	-1	testis_BL6_rep2-piC_149
7	132312781	132318611	-1	testis_BL6_rep2-piC_151
8	20591641	20597572	1	testis_BL6_rep2-piC_152
8	23084098	23090821	1	testis_BL6_rep2-piC_153
8	23709050	23717295	-1	testis_BL6_rep2-piC_154
8	25644719	25649834	-1	testis_BL6_rep2-piC_155
8	34397173	34404728	-1	testis_BL6_rep2-piC_156
