
## mus_musculus_c3hhej ref query coordinates:1	75494037	75498987	1	testis_C3H_rep1-piC_5
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	75043751	75048702	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	78721454	78727094	1	testis_C3H_rep1-piC_5	6841
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	75185578	75190528	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	75231836	75236786	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	75160824	75165774	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	73192619	73197569	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain A/J	A_J_v1	chromosome	1	73131654	73136604	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	1	75494037	75498987	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	1	81282532	81287482	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	1	72449867	72454817	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	1	84640594	84645541	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	1	71648809	71653759	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	76897337	76902287	1	testis_C3H_rep1-piC_5	6841
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	75773064	75778014	1	testis_C3H_rep1-piC_5	6841
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	1	71920140	71925108	1	testis_C3H_rep1-piC_5	6841
Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	1	74831918	74836888	1	testis_C3H_rep1-piC_5	6841

## mus_musculus_c3hhej ref query coordinates:1	89206086	89212326	1	testis_C3H_rep1-piC_7

## The query region (testis_C3H_rep1-piC_7) has thrown some exception.Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	1	85024556	85035556	1	testis_C3H_rep1-piC_7	68580
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	88719370	88727525	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	89678930	89685056	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	90777856	90786245	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	88970187	88976391	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain A/J	A_J_v1	chromosome	1	86410878	86418288	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	86558662	86578103	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	1	85644866	85655442	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	1	89206086	89212326	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	1	96071766	96078428	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	1	84705314	84711234	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	1	99461663	99470372	1	testis_C3H_rep1-piC_7	68580
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	88187724	88193638	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	93085103	93098299	1	testis_C3H_rep1-piC_7	68580
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	89012607	89022071	1	testis_C3H_rep1-piC_7	68580

## mus_musculus_c3hhej ref query coordinates:1	192180255	192186265	1	testis_C3H_rep1-piC_24
Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	1	191668369	191674397	1	testis_C3H_rep1-piC_24	10320
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	1	183819682	183825874	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	1	193772083	193778886	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain LP/J	LP_J_v1	chromosome	1	194945329	194951346	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	1	191215317	191221327	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	1	199950751	199959342	1	testis_C3H_rep1-piC_24	10320
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	1	186697068	186703078	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	1	214235758	214241773	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	1	182684046	182690259	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain A/J	A_J_v1	chromosome	1	185838139	185844152	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	1	186514095	186520105	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	1	184604226	184610241	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	1	192180255	192186265	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	1	207414476	207420485	1	testis_C3H_rep1-piC_24	10320
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	1	191308519	191314532	1	testis_C3H_rep1-piC_24	10320
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	1	191386057	191392057	1	testis_C3H_rep1-piC_24	10320

## mus_musculus_c3hhej ref query coordinates:2	94443169	94453982	1	testis_C3H_rep1-piC_35
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	2	94867966	94878850	1	testis_C3H_rep1-piC_35	13688
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	2	93784872	93795689	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	2	98727934	98738795	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	2	94245776	94256588	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	2	90323860	90334671	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	2	105068118	105078923	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	2	94171603	94182465	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain A/J	A_J_v1	chromosome	2	91595374	91606219	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	2	91789232	91800045	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	2	91200919	91211773	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	2	102172733	102183528	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	2	94443169	94453982	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	2	95475899	95486712	1	testis_C3H_rep1-piC_35	13688
Mus musculus	strain LP/J	LP_J_v1	chromosome	2	95670676	95681487	1	testis_C3H_rep1-piC_35	13688
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	2	90955530	90966564	1	testis_C3H_rep1-piC_35	13688
Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	2	95046538	95057474	1	testis_C3H_rep1-piC_35	13688

## mus_musculus_c3hhej ref query coordinates:2	156334016	156338960	1	testis_C3H_rep1-piC_49
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	2	150274778	150279713	1	testis_C3H_rep1-piC_49	9371
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	2	156755782	156760730	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	2	157844203	157849180	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain LP/J	LP_J_v1	chromosome	2	157992316	157999956	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	2	149208629	149213575	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain NOD/ShiLtJ	NOD_ShiLtJ_v1	chromosome	2	172449121	172455276	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain AKR/J	AKR_J_v1	chromosome	2	155960855	155965816	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain BALB/cJ	BALB_cJ_v1	chromosome	2	151842046	151846977	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain A/J	A_J_v1	chromosome	2	151530117	151535061	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain CBA/J	CBA_J_v1	chromosome	2	168404831	168409939	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain C3H/HeJ	C3H_HeJ_v1	chromosome	2	156334016	156338960	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain DBA/2J	DBA_2J_v1	chromosome	2	150740077	150745031	1	testis_C3H_rep1-piC_49	9371
Mus musculus	reference (CL57BL6) strain	GRCm39	chromosome	2	153070042	153074991	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain C57BL/6NJ	C57BL_6NJ_v1	chromosome	2	162432400	162437393	1	testis_C3H_rep1-piC_49	9371
Mus musculus	strain NZO/HlLtJ	NZO_HlLtJ_v1	chromosome	2	155860255	155865194	1	testis_C3H_rep1-piC_49	9371
Mus musculus castaneus	strain CAST/EiJ	CAST_EiJ_v1	chromosome	2	156589102	156594066	1	testis_C3H_rep1-piC_49	9371

## mus_musculus_c3hhej ref query coordinates:2	171398747	171414985	1	testis_C3H_rep1-piC_54
Mus musculus musculus	strain PWK/PhJ	PWK_PhJ_v1	chromosome	2	164851520	164867443	1	testis_C3H_rep1-piC_54	51555
Mus musculus domesticus	strain WSB/EiJ	WSB_EiJ_v1	chromosome	2	171867983	171887129	1	testis_C3H_rep1-piC_54	51555
Mus musculus	strain LP/J	LP_J_v1	chromosome	2	173224147	173240037	1	testis_C3H_rep1-piC_54	51555
Mus musculus	strain 129S1/SvImJ	129S1_SvImJ_v1	chromosome	2	173207440	173226576	1	testis_C3H_rep1-piC_54	51555
Mus musculus	strain FVB/NJ	FVB_NJ_v1	chromosome	2	163716343	163734133	1	testis_C3H_rep1-piC_54	51555
