1	136360001	136367977	1	spgonia_CAST_rep1-piC_15
1	191668461	191675925	1	spgonia_CAST_rep1-piC_22
2	28090233	28093355	1	spgonia_CAST_rep1-piC_29
2	156586094	156597013	1	spgonia_CAST_rep1-piC_49
3	88540457	88547924	1	spgonia_CAST_rep1-piC_56
4	59050051	59076325	1	spgonia_CAST_rep1-piC_66
4	131256526	131265904	1	spgonia_CAST_rep1-piC_80
4	132310012	132316532	1	spgonia_CAST_rep1-piC_82
5	114355955	114417010	1	spgonia_CAST_rep1-piC_97
5	138007099	138018003	1	spgonia_CAST_rep1-piC_104
6	60591874	60597131	1	spgonia_CAST_rep1-piC_116
6	68254749	68260926	1	spgonia_CAST_rep1-piC_117
6	122709145	122718789	1	spgonia_CAST_rep1-piC_129
6	130083071	130143672	1	spgonia_CAST_rep1-piC_131
7	62710191	62734133	1	spgonia_CAST_rep1-piC_139
7	66807005	66862363	1	spgonia_CAST_rep1-piC_143
7	103967970	103975958	1	spgonia_CAST_rep1-piC_152
8	22710029	22717384	1	spgonia_CAST_rep1-piC_158
8	69163737	69171969	1	spgonia_CAST_rep1-piC_159
8	70225012	70232912	1	spgonia_CAST_rep1-piC_162
8	112786143	112796975	1	spgonia_CAST_rep1-piC_170
9	53198580	53245028	1	spgonia_CAST_rep1-piC_183
9	62343120	62350016	1	spgonia_CAST_rep1-piC_184
9	67599119	67665575	1	spgonia_CAST_rep1-piC_187
10	86941118	86957990	1	spgonia_CAST_rep1-piC_214
11	60348620	60365005	1	spgonia_CAST_rep1-piC_226
11	73159034	73164015	1	spgonia_CAST_rep1-piC_230
11	90662111	90672641	1	spgonia_CAST_rep1-piC_237
11	105987176	105992345	1	spgonia_CAST_rep1-piC_244
11	117433345	117438705	1	spgonia_CAST_rep1-piC_248
12	94216060	94266022	1	spgonia_CAST_rep1-piC_258
15	7836050	7840927	1	spgonia_CAST_rep1-piC_277
15	58532498	58578709	1	spgonia_CAST_rep1-piC_278
16	30324021	30332836	1	spgonia_CAST_rep1-piC_298
17	22765062	22770831	1	spgonia_CAST_rep1-piC_306
17	23610378	23616710	1	spgonia_CAST_rep1-piC_307
17	25103000	25108363	1	spgonia_CAST_rep1-piC_308
17	26178017	26292009	1	spgonia_CAST_rep1-piC_313
