1	75494048	75498986	1	testis_C3H_rep2-piC_5
1	89206064	89212334	1	testis_C3H_rep2-piC_7
1	192180037	192186222	1	testis_C3H_rep2-piC_25
2	26974027	26982616	1	testis_C3H_rep2-piC_29
2	94443116	94455011	1	testis_C3H_rep2-piC_38
2	171398746	171413966	1	testis_C3H_rep2-piC_55
3	6563213	6571260	1	testis_C3H_rep2-piC_57
4	61107087	61137795	1	testis_C3H_rep2-piC_78
4	61349281	61355651	1	testis_C3H_rep2-piC_79
4	135960113	135992011	1	testis_C3H_rep2-piC_89
5	33371041	33396025	1	testis_C3H_rep2-piC_94
5	115422058	115473022	1	testis_C3H_rep2-piC_96
5	133333084	133343004	1	testis_C3H_rep2-piC_103
6	129847287	129927656	1	testis_C3H_rep2-piC_125
7	71941182	72028022	1	testis_C3H_rep2-piC_140
7	75938772	76042978	1	testis_C3H_rep2-piC_142
7	84693243	84698525	1	testis_C3H_rep2-piC_145
7	112440070	112445891	1	testis_C3H_rep2-piC_147
7	129264829	129289872	1	testis_C3H_rep2-piC_151
9	231294	236694	1	testis_C3H_rep2-piC_176
9	29172006	29176956	1	testis_C3H_rep2-piC_180
9	53173000	53269985	1	testis_C3H_rep2-piC_184
9	67360296	67453984	1	testis_C3H_rep2-piC_185
9	115862534	115880932	1	testis_C3H_rep2-piC_192
10	65906163	65946978	1	testis_C3H_rep2-piC_204
10	81448220	81479880	1	testis_C3H_rep2-piC_212
10	87044606	87060842	1	testis_C3H_rep2-piC_218
11	59141542	59158004	1	testis_C3H_rep2-piC_228
11	60249000	60267274	1	testis_C3H_rep2-piC_229
11	69218001	69226680	1	testis_C3H_rep2-piC_232
12	99170302	99249393	1	testis_C3H_rep2-piC_258
14	25799073	25811573	1	testis_C3H_rep2-piC_275
14	56277669	56286984	1	testis_C3H_rep2-piC_278
14	71650169	71657952	1	testis_C3H_rep2-piC_282
15	15207463	15213798	1	testis_C3H_rep2-piC_284
17	26084010	26105024	1	testis_C3H_rep2-piC_317
17	26262006	26360906	1	testis_C3H_rep2-piC_319
17	26537092	26578789	1	testis_C3H_rep2-piC_320
17	39596581	39606910	1	testis_C3H_rep2-piC_324
17	68094618	68193029	1	testis_C3H_rep2-piC_327
17	68682000	68702000	1	testis_C3H_rep2-piC_328
18	53695156	53704625	1	testis_C3H_rep2-piC_332
18	66384128	66470869	1	testis_C3H_rep2-piC_334
18	76610791	76617013	1	testis_C3H_rep2-piC_335
