1	191668174	191675926	1	spgonia_CAST_rep2-piC_23
2	156587283	156597013	1	spgonia_CAST_rep2-piC_49
3	88540455	88547924	1	spgonia_CAST_rep2-piC_56
4	59050051	59077010	1	spgonia_CAST_rep2-piC_64
4	131256526	131265907	1	spgonia_CAST_rep2-piC_78
5	114355955	114416984	1	spgonia_CAST_rep2-piC_93
5	138007107	138017787	1	spgonia_CAST_rep2-piC_99
6	60591870	60596251	1	spgonia_CAST_rep2-piC_111
6	85763424	85772743	1	spgonia_CAST_rep2-piC_116
6	122709424	122717951	1	spgonia_CAST_rep2-piC_123
6	130083000	130143604	1	spgonia_CAST_rep2-piC_125
7	3568921	3612654	1	spgonia_CAST_rep2-piC_129
7	62710004	62734077	1	spgonia_CAST_rep2-piC_133
7	66806112	66859728	1	spgonia_CAST_rep2-piC_137
7	103968150	103974910	1	spgonia_CAST_rep2-piC_145
8	69163739	69171964	1	spgonia_CAST_rep2-piC_153
8	70226013	70232912	1	spgonia_CAST_rep2-piC_156
8	79433082	79439478	1	spgonia_CAST_rep2-piC_157
8	111251000	111262953	1	spgonia_CAST_rep2-piC_162
8	112785967	112797024	1	spgonia_CAST_rep2-piC_163
9	53198584	53244879	1	spgonia_CAST_rep2-piC_178
9	67598100	67666989	1	spgonia_CAST_rep2-piC_180
9	115872026	115885517	1	spgonia_CAST_rep2-piC_186
9	121171358	121182840	1	spgonia_CAST_rep2-piC_187
10	86940001	86957987	1	spgonia_CAST_rep2-piC_201
11	60348622	60365004	1	spgonia_CAST_rep2-piC_213
11	73159010	73164020	1	spgonia_CAST_rep2-piC_217
11	86519414	86526301	1	spgonia_CAST_rep2-piC_222
11	105987285	105993577	1	spgonia_CAST_rep2-piC_229
12	94215087	94285967	1	spgonia_CAST_rep2-piC_243
12	107446439	107455886	1	spgonia_CAST_rep2-piC_244
15	58532394	58578712	1	spgonia_CAST_rep2-piC_260
16	14259028	14276926	1	spgonia_CAST_rep2-piC_278
16	14504011	14513854	1	spgonia_CAST_rep2-piC_279
16	30324006	30333113	1	spgonia_CAST_rep2-piC_281
17	22765062	22770832	1	spgonia_CAST_rep2-piC_292
17	25102065	25108705	1	spgonia_CAST_rep2-piC_294
17	26178007	26291927	1	spgonia_CAST_rep2-piC_298
