1	18568764	18573215	-1	spgonia_CAST_rep2-piC_1
1	32683364	32695948	1	spgonia_CAST_rep2-piC_2
1	32905256	32913283	-1	spgonia_CAST_rep2-piC_3
1	62159008	62168961	-1	spgonia_CAST_rep2-piC_4
1	63211450	63217541	-1	spgonia_CAST_rep2-piC_5
1	74218015	74227892	-1	spgonia_CAST_rep2-piC_6
1	91977736	91985348	1	spgonia_CAST_rep2-piC_7
1	93474806	93485882	-1	spgonia_CAST_rep2-piC_8
1	93873080	93881568	1	spgonia_CAST_rep2-piC_9
1	94100047	94106914	1	spgonia_CAST_rep2-piC_10
1	119402993	119412762	1	spgonia_CAST_rep2-piC_11
1	120336065	120343211	-1	spgonia_CAST_rep2-piC_12
1	133442141	133454866	1	spgonia_CAST_rep2-piC_13
1	133905174	133910868	1	spgonia_CAST_rep2-piC_14
1	134463475	134468723	-1	spgonia_CAST_rep2-piC_15
1	134618930	134635020	1	spgonia_CAST_rep2-piC_16
1	136362196	136367976	-1	spgonia_CAST_rep2-piC_17
1	159526040	159537960	1	spgonia_CAST_rep2-piC_18
1	164165537	164180015	-1	spgonia_CAST_rep2-piC_19
1	169178335	169187974	-1	spgonia_CAST_rep2-piC_20
1	169707705	169714947	-1	spgonia_CAST_rep2-piC_21
1	176056014	176063465	1	spgonia_CAST_rep2-piC_22
1	194747111	194754960	1	spgonia_CAST_rep2-piC_24
1	197884102	197890703	-1	spgonia_CAST_rep2-piC_25
2	26419671	26426863	1	spgonia_CAST_rep2-piC_26
2	26566264	26574772	-1	spgonia_CAST_rep2-piC_27
2	28090236	28095917	1	spgonia_CAST_rep2-piC_28
2	29777558	29784959	1	spgonia_CAST_rep2-piC_29
2	30244133	30248001	1	spgonia_CAST_rep2-piC_30
2	31043367	31049025	1	spgonia_CAST_rep2-piC_31
2	35772394	35782982	-1	spgonia_CAST_rep2-piC_32
2	37000019	37006238	-1	spgonia_CAST_rep2-piC_33
2	68491051	68496191	1	spgonia_CAST_rep2-piC_34
2	93526758	93589780	1	spgonia_CAST_rep2-piC_35
2	93990659	93997961	-1	spgonia_CAST_rep2-piC_36
2	103426184	103432575	-1	spgonia_CAST_rep2-piC_37
2	120322244	120328550	-1	spgonia_CAST_rep2-piC_38
2	122621045	122633989	1	spgonia_CAST_rep2-piC_39
2	129979292	129993351	1	spgonia_CAST_rep2-piC_40
2	132223274	132229445	1	spgonia_CAST_rep2-piC_41
2	133797038	133803614	-1	spgonia_CAST_rep2-piC_42
2	134879382	134886414	1	spgonia_CAST_rep2-piC_43
2	154368197	154378560	1	spgonia_CAST_rep2-piC_44
2	154470999	154474708	-1	spgonia_CAST_rep2-piC_45
2	154555570	154559278	1	spgonia_CAST_rep2-piC_46
2	154644590	154648298	-1	spgonia_CAST_rep2-piC_47
2	155604248	155611897	1	spgonia_CAST_rep2-piC_48
2	156625409	156632919	1	spgonia_CAST_rep2-piC_50
2	162481063	162488818	1	spgonia_CAST_rep2-piC_51
2	164708790	164715959	-1	spgonia_CAST_rep2-piC_52
2	172640313	172644653	-1	spgonia_CAST_rep2-piC_53
2	184429193	184438292	1	spgonia_CAST_rep2-piC_54
3	32479335	32488762	1	spgonia_CAST_rep2-piC_55
3	94631126	94641877	-1	spgonia_CAST_rep2-piC_57
3	95108062	95116890	1	spgonia_CAST_rep2-piC_58
3	97316580	97321980	1	spgonia_CAST_rep2-piC_59
3	125416923	125428850	-1	spgonia_CAST_rep2-piC_60
4	41096122	41103799	1	spgonia_CAST_rep2-piC_61
4	55131166	55140971	1	spgonia_CAST_rep2-piC_62
4	55726227	55733865	-1	spgonia_CAST_rep2-piC_63
4	59351130	59356204	-1	spgonia_CAST_rep2-piC_65
4	91885246	91903471	-1	spgonia_CAST_rep2-piC_66
4	91909035	91940748	-1	spgonia_CAST_rep2-piC_67
4	99172336	99178945	1	spgonia_CAST_rep2-piC_68
4	106165714	106174869	-1	spgonia_CAST_rep2-piC_69
4	106227178	106237810	-1	spgonia_CAST_rep2-piC_70
4	111301072	111310784	-1	spgonia_CAST_rep2-piC_71
4	117071092	117078602	-1	spgonia_CAST_rep2-piC_72
4	118852057	118859030	1	spgonia_CAST_rep2-piC_73
4	121819655	121829588	-1	spgonia_CAST_rep2-piC_74
4	124521746	124531998	-1	spgonia_CAST_rep2-piC_75
4	124628082	124636482	-1	spgonia_CAST_rep2-piC_76
4	128085754	128090960	-1	spgonia_CAST_rep2-piC_77
4	131806406	131810431	1	spgonia_CAST_rep2-piC_79
4	133995245	134001877	-1	spgonia_CAST_rep2-piC_80
4	134217308	134228485	-1	spgonia_CAST_rep2-piC_81
4	134453102	134462490	1	spgonia_CAST_rep2-piC_82
4	135472027	135481999	1	spgonia_CAST_rep2-piC_83
4	138032312	138039226	-1	spgonia_CAST_rep2-piC_84
4	140875005	140885653	-1	spgonia_CAST_rep2-piC_85
4	151850048	151856382	1	spgonia_CAST_rep2-piC_86
5	392576	411008	1	spgonia_CAST_rep2-piC_87
